0.031803336	0.36625347	0.43064436	0.3482076	-0.3247082	0.7059453	1.0392046	-0.18762664	0.23815934	1.1547967	-1.3881081	-0.03766732	-0.0897659	-0.47716025	1.6593449	0.5436441	0.27473733	1.902035	-0.95082027	0.9185605	-0.49426755	-0.13425095	-0.4671941	0.36146915	-0.31417692	-0.89218587	-0.53524846	1.6631032	-0.08474508	0.41186273	1.267271	-0.36776876	0.06230718	-0.5080136	-0.49465212	-1.1955961	1.0917802	-1.4021052	0.282501	-0.08197196	-0.30289578	1.7488835	-0.35024664	-0.71348107	0.05681429	-0.5747056	-0.38130173	-1.1877222	-1.4987462	1.5953346	-1.0298103	-0.95477164	-0.7047632	0.41911483	-0.16139513	-0.19100958	0.8106278	0.0074301604	-0.8031352	0.57245904	-0.33825967	0.12761366	-1.1380211	-0.4153394	0.6955651	0.5559981	0.25688106	1.3268403	0.0138598075	-1.1896747	-0.8498755	1.7334278	-0.1469905	-0.95689756	-0.8584079	-0.5041703	1.2272062	1.2770885	1.9518218	-0.40196872	0.14419818	0.006347762	-0.011510671	0.49585047	0.043244056	-0.33783686	0.45015064	0.6266332	0.5089374	-0.071614325	1.1382911	-0.14797723	0.035305105	-0.7939597	0.33084217	0.039442763	-1.7113874	-0.19024082	0.9209333	-0.62772185	0.220719	-0.5407995	0.07597483	0.04638383	0.13194074	0.3829645	1.8340952	-0.51418024	0.16482057	-0.3510194	-1.3293539	0.19248967	0.84019405	0.34046173	0.48526844	0.36958227	-0.06603385	0.4496662	-0.23681484	-0.19894637	0.17840171	-0.5782622	0.7890741	-0.1382606	-0.12302373	0.42924115	-0.06894507	-0.38332564
0.65555155	-0.35036513	0.092926286	-1.096358	-0.1095333	-0.32244164	-1.9488575	0.41490233	-0.36136982	0.16573071	-0.57010853	-0.48289832	0.3074852	0.9012176	-1.4119626	0.5547002	-0.111950874	-0.85230315	-1.1236126	1.0155635	0.7140355	0.08177673	-0.3097104	0.00766772	-0.009405177	1.5932361	-0.28359532	0.39440748	-0.024599845	-0.13817635	-0.9772235	0.45018637	0.14649072	-0.81319064	0.114893	-0.44962916	0.33926645	-1.3539251	-0.9314478	1.4132617	-0.030841893	-0.63231564	-0.6338194	-0.88265973	0.6689701	0.9522992	0.6321664	0.30956945	-1.0119807	-0.59100944	1.7093465	0.54608595	0.4709762	-0.37811178	-0.76043236	-0.25005084	0.23706101	-1.6266967	-0.36976412	-0.19550182	2.3399985	0.903345	-0.16154152	0.014841547	-0.54412335	0.14620528	-1.4164246	-0.5943841	0.07673615	0.44878903	0.25381142	0.40402606	-0.70833665	0.3988121	-0.85007155	1.3261319	-1.211087	1.0973225	-0.22074117	0.12018242	-0.6598384	0.13079782	0.3410321	-1.4457616	0.31538543	-0.82440567	0.7325921	-1.2627273	-2.2379384	-0.9547999	-0.013383382	0.89131933	0.8760788	-0.4178592	-1.4841633	0.17496875	-1.758592	-0.53279746	1.2034048	-0.7200396	0.09829759	0.683669	-1.198696	2.8811538	-0.009360699	-0.1282445	0.34279823	1.3520008	0.16683975	0.3456287	0.43318295	-0.13359445	-0.612302	-1.7167368	0.5152482	-0.4984392	0.48878556	-0.76288736	-1.7010915	0.98074937	-1.5861713	0.5819317	-0.19307433	-0.49566695	1.0038673	-0.60820943	0.44022238	0.43750995
0.7970675	-0.62436265	0.8987557	0.3298079	1.2259494	-0.82781386	0.018577922	0.5653987	0.40552709	-0.07613444	0.6541494	1.6920488	0.6663336	-1.2409301	0.17156924	-1.530277	-0.9593489	-0.19777398	1.5025487	0.2197184	0.24147294	1.2163796	-3.2224913	-1.1666336	-1.075709	-0.23510109	-0.6139385	-0.8595739	0.8146314	-0.0754328	0.25009006	1.4887131	0.90094584	0.24332638	-0.26102275	-1.3478624	-0.07033266	-0.26499683	-0.21698739	1.5373107	0.17145249	-0.93419325	-0.7603338	-0.7535226	-0.078581005	-0.89751875	-0.8438865	-1.3080432	0.42904186	-0.5065267	-2.41355	-0.6551671	-0.12639767	-1.5488359	-0.2457212	-0.20151427	1.3749595	-0.3371089	-0.9965953	-0.458668	0.25813258	-0.87460566	-0.15490457	0.049196515	0.85882396	-1.7882729	-0.38590792	0.960168	0.18260819	-0.22783457	1.2765825	-1.0680345	0.6621244	-0.03572702	0.87260336	-0.049114943	0.32879314	1.629152	0.523735	0.26010916	-1.1872741	-1.778826	0.37568462	0.038473845	0.403049	-0.4143428	-0.9195359	-0.39166498	-0.87284994	0.3604443	0.05465684	1.0591118	-0.121924594	-0.1482026	1.8243846	0.47064215	-1.644874	0.5658226	-0.11010551	-0.60129386	-0.09742287	0.107020594	1.0134604	0.38606435	-0.87009794	0.26442173	0.23315217	-0.5705519	1.8310583	-2.4639094	-0.5325808	0.84713465	-0.7774748	0.0035792736	0.018828977	1.6916182	3.0982482	0.19454955	0.5017527	-1.2111508	-1.1664597	0.010496397	0.52231705	-0.35690424	2.0725286	-0.48293668	0.14758216	-1.3103125
0.36850998	0.33959106	1.1911279	-0.09193325	-1.5805749	-0.47872737	-0.1745521	-0.9979705	-0.46709028	-0.38754588	-0.9395782	-0.38604444	0.9092463	1.3910326	0.19234647	0.15890613	-0.57244503	1.4363835	0.064408794	0.8252565	0.1971106	1.3101151	0.22221215	1.2247641	0.24384949	1.3430598	-0.30068907	1.6476451	-0.4287828	0.45273128	-0.4535879	-0.25189874	2.3315208	2.0899446	1.1048615	-0.66537	0.6919801	-0.6563198	0.098733164	-1.520813	-0.963598	-0.5780324	-0.36723363	-1.4186274	-0.4944014	0.2782143	-0.29954553	2.431734	-0.4566458	-0.57357574	-1.2915599	-0.4037431	-0.729006	-0.64613515	-0.87026286	0.2257645	-0.17285307	-1.8011323	0.77461684	2.3839784	-0.46917737	1.3909181	0.36040556	1.1104572	-0.48112014	0.029690227	0.36711538	-1.0794	-1.415894	3.1261723	-1.2422583	-0.49942368	-0.11489004	-1.3521546	1.1674281	-1.1114166	0.09027854	-0.4428943	0.07201988	0.10817744	0.0988791	-1.5457554	-1.0687724	0.5093097	0.36239937	0.72900003	0.062435016	2.0187068	-1.9168441	-0.11599603	-1.8707311	0.105637364	0.60436106	-0.77042747	-1.1983513	-0.4612112	-0.5610461	-1.5469855	0.79368097	-0.1650816	1.2319832	-2.1798222	1.0568715	-1.568803	0.07434114	0.2885125	-0.05318292	-0.56627965	-0.45127755	-1.6858331	1.0131885	0.26833314	0.6519423	-0.7250374	-0.092314444	0.6326496	-1.5197448	-1.3339481	0.15630965	0.6413865	-0.9440251	1.0286155	0.28151786	-1.015112	-1.337327	-0.2530818	0.30772543	-0.03902194
0.7133324	0.9917684	1.1124563	-0.60045373	-0.038920313	0.54305845	-0.48547992	-0.89606065	0.82787097	-1.1460271	-0.5129806	-0.04115167	0.09198094	1.1064124	-1.5014405	0.03123808	1.6919233	0.004466393	1.5044749	-1.1165147	0.65077335	-0.7955648	-0.83622867	-0.6867685	0.08397636	0.55136174	0.09521464	-0.5041124	-0.2660009	-0.26728728	-1.1686391	0.11465627	0.40015128	1.6712875	1.4218391	-0.9171281	1.2379078	-0.59344167	1.2866795	0.29991505	0.33572498	-0.45281866	-0.6578743	0.22167282	1.7619653	0.3244781	0.050296765	-1.0758533	-1.3560929	1.1400051	0.39634863	-0.12106499	-0.0033092012	-0.7501559	0.97944057	-1.5123857	-0.9415011	-0.3169092	-1.4330369	0.56478363	0.0836554	1.4072356	-0.9129359	-0.664019	-0.17469841	0.7213283	-1.2469089	-0.9229236	-0.8403636	0.26376864	0.037954237	-1.179041	-0.13105327	-0.12027552	0.6779335	-0.30051407	-1.9713323	-0.4405242	0.5512738	1.0191511	-0.10780091	0.2873432	0.7274544	0.9331542	-0.034225248	-0.3123484	1.4525062	1.0869434	-0.14088681	-1.5698006	-0.58653516	-0.44028476	-1.5114616	-0.11944523	0.22935794	0.14073963	-0.65280837	-0.06935896	-0.21613777	-1.0815674	-0.24960475	-2.1600244	1.4822972	-0.8547957	-0.5385528	0.82231325	0.93495697	1.3431978	1.1581781	-0.06718519	1.3154839	-0.36765897	-0.88441646	1.0385059	-1.1604532	-0.14649874	-1.6956952	-0.22054552	-0.87416077	-0.44625196	-1.1037107	0.20087753	0.9811924	-0.14928162	0.41680717	-1.6998252	-0.9168601	0.3043601
0.44466776	-0.6007501	0.17339621	1.3019686	0.29661617	0.8293545	1.307673	-2.322817	0.3653264	1.9800001	1.8330351	1.359606	0.89097553	0.053501833	1.0850538	0.4912648	0.3857877	-2.3643284	0.56667674	-0.20972489	-1.2921661	-0.09043197	0.10117981	-0.49448946	-0.14152567	0.8119942	-0.16293114	0.040887434	1.7573783	-1.4140747	0.90416306	-2.736538	-1.8158771	-0.5183555	0.29725465	0.47104383	-1.5427	0.25347516	-1.4335972	-0.596064	-0.45901433	-1.5118102	-0.35812184	-0.90187436	1.713897	0.72442603	0.3677348	-0.22866488	-1.7024782	0.7666648	-1.284061	-1.0674818	-0.59397876	0.043248195	0.43700132	0.16169365	-0.11425516	-0.5177258	0.55779284	-0.2385833	0.7783421	1.0474588	0.4531476	0.04359393	-0.32633054	2.3534377	0.2065386	-1.3737793	-1.1088357	1.9105514	-0.9383628	-0.2609171	0.7570653	-0.44105938	2.147107	-2.6866188	0.204108	-0.39186102	0.1299645	0.4799471	-0.12612082	0.058692317	-1.0980407	-0.06356046	-0.17564632	-0.2889311	1.3219072	-0.82925904	-2.6507182	-1.1700673	0.23938523	-0.52114093	0.6026063	-0.4763429	0.922795	0.45713636	0.4740986	0.023584573	1.3145782	-0.3329473	0.77408886	0.096020274	0.5971843	0.85884666	0.15127397	0.16950011	0.29844186	1.1295751	-1.2684772	-0.8592874	-1.3443965	0.34874725	-2.6579332	1.8222822	-1.5312696	0.0054915184	0.4868082	-2.2793665	0.21148154	2.0818927	-0.027806047	-1.5491341	0.8641753	2.1902256	1.5986276	0.55742246	1.6435368	-0.7642904
0.33804026	0.14219123	-0.43525916	-0.90182334	-0.31154352	0.72905624	-0.51560926	-0.2100222	1.5554091	-0.16743323	1.6305137	0.1918351	1.3212004	-2.0301957	0.89315844	0.25234246	0.42560482	-0.7406621	-0.6998178	-0.85322523	-0.38483444	-0.8781133	-1.3518804	1.5065079	0.9352359	0.44250813	-1.6667372	-0.7313653	-0.10994401	0.4650421	0.8617226	0.5875553	1.3645167	0.445389	0.34924033	2.1653545	-0.35429922	-1.0738958	-0.7830405	0.06527949	-0.4076274	0.3725032	-1.0144117	0.68352693	0.39551544	-0.49452177	0.91832745	-0.07206604	-0.2918256	1.932765	-0.6012994	-1.246028	0.12225274	-0.8562721	-2.6143897	1.3016645	1.6178769	1.1446881	-2.2081783	-0.39704132	-1.7244695	0.021377353	-0.16811907	-0.62398434	-0.050892312	1.1401485	0.57452726	2.2233686	-0.19597998	2.7287414	0.20514676	0.4807737	0.0455732	0.09487273	-1.2215346	0.47299764	0.2799174	-0.84908575	1.223836	0.3174034	0.8359858	-0.10619148	-0.026804658	-1.9539012	-0.71550936	-0.41807112	0.15477042	1.7582396	-0.18669094	-0.9305568	-0.37336224	1.2152222	-0.49430767	-1.95558	0.02206276	1.0937194	-0.77323663	-0.5537785	0.8393779	-0.00078613224	0.05674121	-0.3560604	-0.4821165	1.3636806	-0.47321564	1.1739346	-0.58349836	0.7927576	-1.3777441	-0.8957271	1.6830235	0.93527263	0.080193296	1.114502	1.4644988	2.2567873	0.81829715	0.52880913	-0.16613027	-0.8868425	-0.35208222	0.82761544	0.11537276	1.163589	-0.5826307	-0.702938	0.37138578	0.7088817
1.4160317	0.39299932	-0.12560654	0.8120767	0.37266526	0.017758528	-0.4871276	0.30764955	0.98632526	0.58070916	-0.12839116	-0.65693146	-0.8637313	-0.36359286	-0.81537455	0.1952765	-1.1492928	0.76602864	-0.7090012	-0.1760376	0.116781965	-1.1697841	-0.46819928	0.76750344	0.4482485	-0.8561583	1.8793267	0.3369882	1.2011133	-1.1763865	0.18714586	0.07604209	0.736472	-0.3888932	-0.11192619	-1.383298	0.7298329	0.31621122	2.534038	-1.070661	-0.9357757	-1.6628119	-0.56295246	0.868582	0.23102124	-0.75448793	1.3519452	0.08489219	1.0881873	0.9778802	0.03416859	-0.1739461	0.47890404	0.8384009	0.9085651	0.7704155	0.23040396	-1.0338922	-2.2747588	0.03949872	1.8601395	0.85153085	-1.9388925	1.6379997	-0.8567268	0.95409554	0.64793533	1.0458015	0.59043354	0.898916	-1.2853565	0.017098946	-2.214152	-0.2668596	0.2206831	-0.7978714	-0.5403884	1.0514067	-0.027182708	0.294896	0.0656526	-0.75569564	-0.31593883	-0.4596897	-1.9337981	2.529716	0.9747624	-1.1257056	-0.2764728	1.0120144	0.4508305	-1.6877289	0.9686534	-0.68210703	-0.023666827	0.91278535	0.8682551	-0.1797938	-0.52667606	0.0017813769	0.17083539	0.52993196	-0.5961005	0.49480098	0.16313428	1.3913392	-0.99133694	1.3641585	-0.21345654	-1.5618963	0.26609412	0.21558778	1.277988	0.2719631	2.0332673	1.3207778	-0.8784122	-1.7764295	0.94537747	-0.48755223	0.8493465	0.15573661	1.5500141	-0.063921	0.21152769	0.42384642	-0.36569303	-1.7187493
-0.17966926	-1.1433781	-0.13397552	-0.9506871	-1.088585	-0.22632514	-0.8794187	-0.03284885	-0.95612574	2.0502806	-0.88297	2.0382278	-0.47042793	-0.012050016	1.8226781	-0.9492119	0.034436755	0.81327546	-1.1818681	0.4066368	-1.2359399	-0.038918234	-1.7900263	-1.3730785	-1.5545205	0.12014564	0.75909835	0.054030154	-0.10361712	1.2298001	-0.18738043	0.38812304	-1.6927404	2.4509158	-0.5575354	0.026890801	-0.37168592	0.23329578	0.7187214	-1.0076891	-0.3046389	-1.6239381	-0.8173278	1.5410056	0.6818109	-1.7264435	0.8388428	-1.0696052	1.3168544	0.30785224	0.54003185	-3.0829668	-0.057260305	1.7099152	-1.3212986	0.28551638	-1.7599856	-2.4426963	0.21198775	0.69861275	1.3129786	0.93775165	0.654644	-0.35030186	0.16965751	-1.3042603	1.4139322	0.5016885	-1.1920063	0.7826308	-1.1301112	0.82363105	0.22031108	-1.6022694	-0.39644417	-0.18295653	0.93202007	-0.007774055	0.8635838	1.0341053	1.2332138	-0.104353614	-0.16085131	0.15666212	0.94547313	0.8431994	1.5858591	1.2475495	-0.99257797	0.764532	-0.45919406	1.5489122	2.3142266	-0.95181674	-0.36279324	-0.22256418	0.34470814	0.095427826	-1.7250348	-1.8026043	0.001401256	1.9349056	0.18833093	-0.2567871	-1.6261746	0.75365853	-1.2556804	-1.1710248	0.7107622	0.49711865	-0.53240925	2.810575	-1.5612423	0.9577267	0.57651263	-0.50068396	1.0495799	0.8170628	-0.01986561	-0.06271829	-1.2162911	0.33924323	0.34967	-1.3712759	0.17241368	0.6483176	-0.80902755	0.6697703
-1.0629022	-1.4877062	1.0322477	1.3940897	-0.04637569	-1.0429428	0.094876945	1.720846	1.5447708	-0.06663212	0.09549218	-0.8099024	0.31559557	0.48246297	-0.6446579	-0.36595666	-1.892643	0.2584219	1.8412528	0.11233374	-0.82921976	0.48040274	-1.9157184	1.0508803	0.91088325	0.14681911	-0.10089809	-0.5228775	-0.5923366	0.3059414	-0.7214024	-0.143352	0.004513029	-0.26171267	-0.61706716	0.38352633	0.5215563	-1.2452545	-0.35032892	-0.09123225	-0.4133457	1.0795634	0.49701056	1.0424832	-2.0481164	2.0262947	-0.58914876	0.25868413	-1.0818665	-0.8167086	0.16668312	0.049034998	0.3801876	-0.12247184	1.2807587	-0.92041767	-0.12137613	-0.9678042	-1.47265	-0.34631553	-1.2788483	1.4029548	-1.3911995	0.7954686	2.1545212	-1.628321	0.46489602	-0.08593288	1.0904626	0.27832183	-0.20194073	2.7116988	0.018732842	-0.091298044	0.34082392	0.45009777	-0.08985376	-0.42169133	2.9529247	0.5472266	-1.2272577	-0.06221254	0.7297522	1.8866717	1.276916	1.7345716	2.0881176	0.4449492	-1.0110465	0.5249032	-0.21533297	-0.816725	-0.69200426	-0.91730785	1.4578441	0.51403165	-0.20889486	1.0779383	-0.67182857	1.6579887	1.2167587	0.17631194	-1.6812944	-0.62920296	1.8955956	0.81684697	-0.6962175	-0.878504	-0.47939077	-0.5061144	0.7514427	1.3942883	-1.6259357	0.6347174	-1.1895084	1.4900734	-0.280733	-0.9431045	1.1519043	-0.685171	-1.5946418	-0.700763	-0.04982659	1.5209771	0.03992668	0.3156694	0.7168462	-0.55329823
