train_times
1.3765170574188232
1.331840991973877
1.3367929458618164
1.3176062107086182
1.4397752285003662
1.2762761116027832
1.3747458457946777
1.370854139328003
1.3549211025238037
1.3567538261413574
1.358475923538208
1.3644728660583496
1.4059929847717285
1.3383591175079346
1.3606181144714355
1.31819486618042
1.3215830326080322
1.3609740734100342
1.3397130966186523
1.4085142612457275
