train_times
53.71145701408386
53.45354127883911
64.86021947860718
53.78763222694397
53.76849293708801
53.786617040634155
53.57232594490051
54.32448220252991
54.036816358566284
53.52088761329651
54.36514163017273
54.22726559638977
53.505188941955566
53.864760875701904
54.091644525527954
53.3228542804718
53.68673038482666
53.83925223350525
54.15012073516846
53.97482490539551
53.37201189994812
54.221734285354614
54.06133031845093
54.119826793670654
53.95322227478027
53.74538779258728
53.44800853729248
54.00716304779053
54.47976303100586
53.756322383880615
53.768736362457275
53.918590784072876
53.99553084373474
53.584317684173584
53.774813175201416
54.18100380897522
53.799874782562256
54.72001242637634
53.997862577438354
54.18109464645386
55.3717565536499
64.89715957641602
53.83899474143982
53.94043731689453
54.14506387710571
53.87067198753357
53.851507902145386
53.87896466255188
53.53660726547241
55.39824914932251
