train_times
13.26659083366394
13.103416919708252
12.687985897064209
13.088372945785522
13.044862985610962
13.622597217559814
13.133293867111206
12.233315229415894
11.37594199180603
12.569377183914185
14.390052080154419
14.349212169647217
12.850051164627075
13.198600053787231
13.341340065002441
13.794034957885742
13.277522087097168
12.754141330718994
13.291952133178711
12.605714321136475
