train_times
51.455103635787964
51.113208293914795
51.28993320465088
50.82713484764099
51.21427655220032
51.189109086990356
51.5457227230072
51.66209125518799
51.28058171272278
51.05500650405884
51.364421129226685
51.072824478149414
51.39882206916809
51.548290729522705
50.619065046310425
50.94990849494934
50.949026107788086
51.15202760696411
51.181198835372925
51.158761739730835
51.4902126789093
51.330440521240234
50.643417835235596
50.307379484176636
51.19904136657715
51.15494751930237
51.21520757675171
51.10761022567749
50.95655035972595
51.135117292404175
50.82194232940674
51.33362102508545
51.163864850997925
50.92885899543762
51.09468221664429
51.7010657787323
51.23878860473633
51.352123737335205
50.94456362724304
50.99597096443176
50.8856885433197
51.76322031021118
51.34550976753235
51.99620723724365
51.33519506454468
51.30619502067566
51.00335741043091
50.86063027381897
50.62615489959717
51.195353269577026
