train_times
6.334084987640381
5.963549852371216
5.294990062713623
5.889895915985107
5.60591197013855
5.643346071243286
6.328740119934082
6.857190132141113
6.805954933166504
6.64566707611084
6.668861150741577
6.648077011108398
6.817462682723999
6.622201204299927
6.534693956375122
7.685682058334351
6.986533880233765
7.345213890075684
6.653857946395874
7.001634120941162
