train_times
7.898175954818726
7.80762505531311
8.976276874542236
7.8124589920043945
7.821233034133911
8.955917835235596
7.721187114715576
7.900016784667969
7.849550008773804
8.990222930908203
7.869569778442383
7.79046106338501
7.882673978805542
9.000399112701416
7.90532112121582
7.81467080116272
9.048273801803589
7.912160873413086
7.7909510135650635
7.661442995071411
