train_times
8.215198993682861
7.974167108535767
8.4960298538208
8.016087055206299
7.926340818405151
9.211143970489502
8.113889932632446
7.647838830947876
8.790133953094482
7.538837909698486
8.96211314201355
14.578192949295044
10.446624040603638
10.523175954818726
7.7672340869903564
8.477457284927368
7.725826978683472
7.550031900405884
8.638360023498535
7.577112197875977
