train_losses
4.446296204338483
3.8108060481352233
3.61282270408785
3.5030467464983532
3.429348618970014
3.3743282925784235
3.33120363961812
3.2964064765516423
3.267647138966139
3.2429453761245126
3.2219325569161925
3.2035409405063815
3.187157344874949
3.1725354784918913
3.1592964317630954
3.147252157061262
3.136370540091477
3.126253761841657
3.1170119364469073
3.108305192260833
