train_losses
5.242076623732484
4.868043426950157
4.786575654044623
4.733150296353328
4.692435565989407
4.659114267953957
4.630572655260634
4.605461307759791
4.583026945514247
4.562584004566979
4.543743612143934
4.526374946521491
4.510187320925198
4.495042522598649
4.480766287634284
4.467312033918105
4.4545335409553175
4.442415539533504
4.430895233279331
4.419933776832735
