train_loss
7.033915694929018
6.277967114498002
5.982526106601932
5.792991544729611
5.655394759210052
5.544494945087601
5.453862887037994
5.376245197774228
5.306690692716737
5.246841837480062
5.193681411737618
5.145307025879844
5.10107689531457
5.060191527348428
5.024353460804765
4.989392952388879
4.957716829429893
4.928822582886757
4.90084780805088
4.875676115065036
4.852266355969133
4.830416270162958
4.809220109901491
4.7898649285211
4.771347402521052
4.753830337334918
4.736664277425486
4.720052344029271
4.704974497059028
4.690113767052824
4.676846942872031
4.662743381651102
4.651304018593371
4.637776049045187
4.6268544850382245
4.61479138507623
4.605499769927943
4.593436404486387
4.583220835259872
4.574276497004233
4.563484371615505
4.555246917409029
4.546802435478661
4.5372698434138465
4.529547183449166
4.5214474515488785
4.513380163478749
4.504858544183191
4.498161309123836
4.491132181952764
