train_losses
1.329209770642075
1.0808900960089622
1.0239675319354724
0.9894349289629358
0.9652905536755935
0.9451774014284983
0.9310184459445154
0.9169698273311335
0.9054028824879043
0.8938038745900795
0.8842618150484697
0.8764854388463362
0.8683196920728535
0.8607595972601474
0.852219915857502
0.8458078423028637
0.8397992191176912
0.833674221769575
0.8297617655051382
0.8216994645917871
