train_losses
1.2475792618604882
1.078948017551926
1.0414567594065631
1.0156543251161605
0.997201473535768
0.9802201552041667
0.9657912026125827
0.9531388148065691
0.9422382927654451
0.932035695719153
0.9224658019771517
0.9137145054475688
0.9055232149159577
0.8981682812589364
0.8892122034071892
0.8832368658177009
0.8773425915292911
0.8697650366154248
0.8652246679930002
0.8580709952319
