train_losses
2.348296781073414
2.1014721042969646
1.9328436424611646
1.7631499110360633
1.6303854766152837
1.5304121707861145
1.4672241971219657
1.4252222417185796
1.3951616848216337
1.3724101032635008
1.3537741407398345
1.3380737511366145
1.3241877606286598
1.3120230555657386
1.3010725720379006
1.291274262040515
1.2823529694963658
1.2742313343427991
1.2667714071347618
1.259952769375438
