train_loss
4.946780030258506
4.734190934843897
4.651866558481882
4.586777543464633
4.532441426301031
4.488210373470411
4.452760955608218
4.424210326123152
4.400984544049287
4.3818358944084705
4.365640659366376
4.351776326296583
4.339710300284148
4.329193819577987
4.319804420073353
4.311461107949676
4.303802721082667
4.29689568062647
4.290578723107248
4.2847503678477565
