train_loss
5.307429531879448
4.94088973926276
4.882100291087317
4.843700476840795
4.814731663486812
4.7912569075346845
4.771368578329985
4.754004887682036
4.738388927286941
4.724187364305444
4.710981210758632
4.69860033646812
4.68699229895145
4.675870394769244
4.665307162072292
4.655163964486378
4.645342995606105
4.63584817057713
4.626677775081776
4.617786921181753
