train_loss
1.5381006826680266
1.1478980334304558
1.0761556528178038
1.042965855145725
1.0222501212844415
1.0067610295318352
0.9940155373023144
0.9827829521876001
0.9726217004044753
0.9632943800974434
0.9545267739778209
0.9462577547451291
0.9384193891588256
0.9306794978270713
0.9236360311016086
0.916610883239376
0.9096644942728481
0.9030990163854278
0.896703628379125
0.8904843105866321
