train_losses
4.675049355964979
4.449844037068472
4.3933879557781195
4.367567677719516
4.35359917953273
4.3449364720141075
4.339001419535695
4.335107192515759
4.332532786277253
4.33079409262847
4.3294132368044576
4.328296843700386
4.327528036547219
4.3267151987510015
4.326192005848572
4.325778176918075
4.325322594523287
4.324799604336326
4.324593501119421
4.324109674960694
