train_losses
1.1618877097549085
1.0094961234290534
0.9713801525079552
0.9444453611708524
0.9238653881138938
0.9061562815686867
0.8923192211225921
0.8809660767254076
0.8707749866356668
0.8625061614717615
0.8548006351395165
0.8481165294922788
0.8419864683328399
0.8360225135081816
0.8319758715644341
0.8280035842313855
0.8228226051857105
0.8192377781228262
0.8156789933687886
0.8120242248378671
