train_losses
4.441082462758643
4.212487229903066
4.151033665187595
4.118942688486147
4.098644665853343
4.083331322425597
4.072142363856319
4.064429509023091
4.05712331056879
4.050848024900252
4.045095124648212
4.0401428212880806
4.036056084718124
4.03232959039163
4.029146434388371
4.026041965802889
4.023287133238455
4.021192684378186
4.019176559516443
4.01781928963826
