train_losses
2.273215423550522
1.9141767044677578
1.6938926273086123
1.5432343289825077
1.4410385675843655
1.37009685241278
1.3183883762581061
1.2788205055752528
1.2473380448771458
1.2216588626582063
1.2002808295413314
1.1821704956523158
1.1666407961594432
1.1531405386171842
1.1412956055841947
1.1307398406221647
1.1213384634201002
1.1128872238076508
1.1052283706187709
1.098270789203998
