train_loss
2.3571176073745552
2.05620597488986
1.8483229944457458
1.6986187668161619
1.5832128026537113
1.4941405094814004
1.4260761287559296
1.3737138007816516
1.3325362487228047
1.2992545265408368
1.2717574836053838
1.2485833666272945
1.2286987880435152
1.2114638240836846
1.1963525060775726
1.182993377263824
1.1710964852811383
1.160423668914535
1.150755179740327
1.1420113675611554
